[INFO] [2019-10-25 15:58:12,994] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-4 | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Leader is moving node [akka.tcp://warehouse-exercise@127.0.0.1:2551] to [Up]
[INFO] [2019-10-25 15:58:13,547] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-4 | a.a.EmptyLocalActorRef: Message [akka.cluster.sharding.ShardCoordinator$Internal$Register] from Actor[akka://warehouse-exercise/system/sharding/warehouse-writer-actor#-841221603] to Actor[akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton/coordinator] was not delivered. [1] dead letters encountered. If this is not an expected behavior, then [Actor[akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton/coordinator]] may have terminated unexpectedly, This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
[INFO] [2019-10-25 15:58:13,679] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-15 | a.c.s.ClusterSingletonManager: Singleton manager starting singleton actor [akka://warehouse-exercise/system/sharding/warehouse-writer-actorCoordinator/singleton]
[INFO] [2019-10-25 15:58:13,680] | [warehouse-exercise-akka.actor.default-dispatcher-20] warehouse-exercise-akka.actor.default-dispatcher-15 | a.c.s.ClusterSingletonManager: ClusterSingletonManager state change [Start -> Oldest]
[INFO] [2019-10-25 15:58:13,704] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.actor.default-dispatcher-16 | a.p.Persistence(akka://warehouse-exercise): Auto-starting journal plugin ``
[WARN] [2019-10-25 15:58:16,091] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-16 | a.s.Serialization(akka://warehouse-exercise): Using the default Java serializer for class [warehouse.domain.Warehouse$Created] which is not recommended because of performance implications. Use another serializer or disable this warning using the setting 'akka.actor.warn-about-java-serializer-usage'
[WARN] [2019-10-25 15:58:16,131] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-18 | a.s.Serialization(akka://warehouse-exercise): Using the default Java serializer for class [warehouse.domain.Warehouse$AddedProduct] which is not recommended because of performance implications. Use another serializer or disable this warning using the setting 'akka.actor.warn-about-java-serializer-usage'
[WARN] [2019-10-25 15:58:16,143] | [warehouse-exercise-akka.actor.default-dispatcher-3] warehouse-exercise-akka.actor.default-dispatcher-20 | a.s.Serialization(akka://warehouse-exercise): Using the default Java serializer for class [warehouse.domain.Warehouse$RemovedProduct] which is not recommended because of performance implications. Use another serializer or disable this warning using the setting 'akka.actor.warn-about-java-serializer-usage'
[INFO] [2019-10-25 15:58:16,298] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.remote.default-remote-dispatcher-6 | a.r.RemoteActorRefProvider$RemotingTerminator: Shutting down remote daemon.
[INFO] [2019-10-25 15:58:16,301] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.remote.default-remote-dispatcher-6 | a.r.RemoteActorRefProvider$RemotingTerminator: Remote daemon shut down; proceeding with flushing remote transports.
[INFO] [2019-10-25 15:58:16,369] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.actor.default-dispatcher-19 | a.r.Remoting: Remoting shut down
[INFO] [2019-10-25 15:58:16,370] | [warehouse-exercise-akka.actor.default-dispatcher-19] warehouse-exercise-akka.remote.default-remote-dispatcher-23 | a.r.RemoteActorRefProvider$RemotingTerminator: Remoting shut down.
[INFO] [2019-10-25 15:58:25,056] | [warehouse-exercise-akka.actor.default-dispatcher-2]  | a.e.s.Slf4jLogger: Slf4jLogger started
[INFO] [2019-10-25 15:58:25,120] | [warehouse-exercise-akka.actor.default-dispatcher-4] ScalaTest-run | a.r.Remoting: Starting remoting
[INFO] [2019-10-25 15:58:25,500] | [warehouse-exercise-akka.actor.default-dispatcher-4] ScalaTest-run | a.r.Remoting: Remoting started; listening on addresses :[akka.tcp://warehouse-exercise@127.0.0.1:2551]
[INFO] [2019-10-25 15:58:25,502] | [warehouse-exercise-akka.actor.default-dispatcher-4] ScalaTest-run | a.r.Remoting: Remoting now listens on addresses: [akka.tcp://warehouse-exercise@127.0.0.1:2551]
[INFO] [2019-10-25 15:58:25,531] | [warehouse-exercise-akka.actor.default-dispatcher-4] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Starting up, Akka version [2.5.25] ...
[INFO] [2019-10-25 15:58:25,701] | [warehouse-exercise-akka.actor.default-dispatcher-2] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Registered cluster JMX MBean [akka:type=Cluster]
[INFO] [2019-10-25 15:58:25,702] | [warehouse-exercise-akka.actor.default-dispatcher-2] ScalaTest-run | a.c.Cluster(akka://warehouse-exercise): Cluster Node [akka.tcp://warehouse-exercise@127.0.0.1:2551] - Started up successfully
